Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,Chocolate Mining Bee,-,Andrena scotica,-,NHMSYS0000875268,-,new_species,
INSERT,NEW,-,Red-thighed Epeolus,-,Epeolus cruciger,-,NHMSYS0000875908,-,new_species,
INSERT,NEW,-,Scottish Wood Ant,-,Formica aquilonia,-,NHMSYS0000875949,-,new_species,
INSERT,NEW,-,Wall Mason Wasp,-,Ancistrocerus parietinus,-,NHMSYS0000875049,-,new_species,
INSERT,NEW,-,,-,Cerceris ruficornis,-,NHMSYS0000875633,-,new_species,
INSERT,NEW,-,Raspberry Fusehorn,-,Arge gracilicornis,-,NHMSYS0020480776,-,new_species,
INSERT,NEW,-,,-,Fenusa pumila,-,NHMSYS0020481201,-,new_species,
INSERT,NEW,-,,-,Ancistrocerus nigricornis,-,NHMSYS0000875046,-,new_species,
INSERT,NEW,-,,-,Chrysis impressa,-,NHMSYS0000875663,-,new_species,
INSERT,NEW,-,,-,Pristiphora pallidiventris,-,NBNSYS0000013568,-,new_species,
INSERT,NEW,-,,-,Dolerus madidus,-,NBNSYS0000013339,-,new_species,
INSERT,NEW,-,Early Colletes,-,Colletes cunicularius,-,NHMSYS0000875722,-,new_species,
INSERT,NEW,-,Groove-faced Mining Bee,-,Andrena angustior,-,NHMSYS0000875161,-,new_species,
INSERT,NEW,-,Red Mason Bee,-,Osmia bicornis,-,NHMSYS0000876509,-,new_species,
INSERT,NEW,-,Tawny Mining Bee,-,Andrena fulva,-,NHMSYS0000875207,-,new_species,
INSERT,NEW,-,,-,Diplazon laetatorius,-,NBNSYS0000031427,-,new_species,
INSERT,NEW,-,Patchwork Leafcutter Bee,-,Megachile centuncularis,-,NHMSYS0000876295,-,new_species,
INSERT,NEW,-,Margined Colletes,-,Colletes marginatus,-,NHMSYS0000875727,-,new_species,
INSERT,NEW,-,White-footed Furrow Bee,-,Lasioglossum leucopus,-,NBNSYS0100003669,-,new_species,
INSERT,NEW,-,Slave-making Ant,-,Formica sanguinea,-,NHMSYS0000875966,-,new_species,
INSERT,NEW,-,,-,Dolerus picipes,-,NBNSYS0000013344,-,new_species,
INSERT,NEW,-,Sharp-collared Furrow Bee,-,Lasioglossum malachurum,-,NBNSYS0100003670,-,new_species,
INSERT,NEW,-,,-,Allantus calceatus,-,NHMSYS0020480664,-,new_species,
INSERT,NEW,-,Common Furrow Bee,-,Lasioglossum calceatum,-,NHMSYS0000876174,-,new_species,
INSERT,NEW,-,Pantaloon Bee,-,Dasypoda hirtipes,-,NHMSYS0000875818,-,new_species,
INSERT,NEW,-,Hawthorn Mining Bee,-,Andrena chrysosceles,-,NHMSYS0000875176,-,new_species,
INSERT,NEW,-,,-,Stromboceros delicatulus,-,NHMSYS0020482273,-,new_species,
INSERT,NEW,-,Pale Footed Black Wasp,-,Psenulus pallipes,-,NBNSYS0000009538,-,new_species,
INSERT,NEW,-,Short-haired Bumblebee,-,Bombus subterraneus,-,NHMSYS0000875592,-,new_species,
INSERT,NEW,-,Common Yellow-face Bee,-,Hylaeus communis,-,NHMSYS0000876099,-,new_species,
INSERT,NEW,-,Northern Colletes,-,Colletes floralis,-,NHMSYS0000875724,-,new_species,
INSERT,NEW,-,,-,Stigmus solskyi,-,NHMSYS0000876717,-,new_species,
INSERT,NEW,-,Fork-jawed Nomad Bee,-,Nomada ruficornis,-,NHMSYS0000876447,-,new_species,
INSERT,NEW,-,,-,Bethylus fuscicornis,-,NHMSYS0000875461,-,new_species,
INSERT,NEW,-,Brown Tree Ant,-,Lasius brunneus,-,NHMSYS0000876221,-,new_species,
INSERT,NEW,-,,-,Myrmica specioides,-,NHMSYS0000876376,-,new_species,
INSERT,NEW,-,,-,Crossocerus varus,-,NBNSYS0000145291,-,new_species,
INSERT,NEW,-,Ringed Tigress,-,Athalia circularis,-,NHMSYS0020480798,-,new_species,
INSERT,NEW,-,Solomon's-seal Sawfly,-,Phymatocera aterrima,-,NBNSYS0100004626,-,new_species,
INSERT,NEW,-,Coppice Mining Bee,-,Andrena helvola,-,NHMSYS0000875217,-,new_species,
INSERT,NEW,-,Field Cuckoo Bee,-,Bombus campestris,-,NHMSYS0000875546,-,new_species,
INSERT,NEW,-,,-,Temnothorax albipennis,-,NHMSYS0000876741,-,new_species,
INSERT,NEW,-,,-,Fenusa ulmi,-,NHMSYS0020481207,-,new_species,
INSERT,NEW,-,,-,Hemichroa australis,-,NHMSYS0020481232,-,new_species,
INSERT,NEW,-,Geoffroy's Blood Bee,-,Sphecodes geoffrellus,-,NBNSYS0100005568,-,new_species,
INSERT,NEW,-,,-,Macrophya duodecimpunctata,-,NBNSYS0000013500,-,new_species,
INSERT,NEW,-,,-,Pteromalus puparum,-,NBNSYS0000032388,-,new_species,
INSERT,NEW,-,Yellow-legged Furrow Bee,-,Halictus rubicundus,-,NHMSYS0000876030,-,new_species,
INSERT,NEW,-,Sand Tailed Digger Wasp,-,Cerceris arenaria,-,NHMSYS0000875625,-,new_species,
INSERT,NEW,-,,-,Aclastus gracilis,-,NHMSYS0000897337,-,new_species,
INSERT,NEW,-,,-,Tenthredo atra,-,NBNSYS0000013468,-,new_species,
INSERT,NEW,-,,-,Metallus lanceolatus,-,NHMSYS0020705101,-,new_species,
INSERT,NEW,-,Broad-banded Nomad Bee,-,Nomada signata,-,NHMSYS0000876456,-,new_species,
INSERT,NEW,-,,-,Strongylogaster multifasciata,-,NHMSYS0020482284,-,new_species,
INSERT,NEW,-,Square-headed Blood Bee,-,Sphecodes monilicornis,-,NHMSYS0000876686,-,new_species,
INSERT,NEW,-,Slender Ant,-,Leptothorax acervorum,-,NHMSYS0000876230,-,new_species,
INSERT,NEW,-,Marble Gall,-,Andricus kollari,-,NBNSYS0000031917,-,new_species,
INSERT,NEW,-,Furry-claspered Furrow Bee,-,Lasioglossum lativentre,-,NBNSYS0100003668,-,new_species,
INSERT,NEW,-,,-,Chrysis illigeri,-,NHMSYS0000875662,-,new_species,
INSERT,NEW,-,Plain Dark Bee,-,Stelis phaeoptera,-,NHMSYS0000876712,-,new_species,
INSERT,NEW,-,,-,Tachysphex unicolor,-,NHMSYS0000873269,-,new_species,
INSERT,NEW,-,Little Black Wasp,-,Pemphredon lethifer,-,NHMSYS0021236761,-,new_species,
INSERT,NEW,-,,-,Lasius platythorax,-,NBNSYS0100003683,-,new_species,
INSERT,NEW,-,,-,Crossocerus distinguendus,-,NHMSYS0000875784,-,new_species,
INSERT,NEW,-,Common Mourning Bee,-,Melecta albifrons,-,NHMSYS0000876305,-,new_species,
INSERT,NEW,-,,-,Aglaostigma fulvipes,-,NHMSYS0020480659,-,new_species,
INSERT,NEW,-,,-,Tenthredo temula,-,NHMSYS0021230102,-,new_species,
INSERT,NEW,-,,-,Crossocerus annulipes,-,NHMSYS0000875774,-,new_species,
INSERT,NEW,-,Wool Carder Bee,-,Anthidium manicatum,-,NHMSYS0000875389,-,new_species,
INSERT,NEW,-,Dull-vented Sharp-tail Bee,-,Coelioxys elongata,-,NHMSYS0000875700,-,new_species,
INSERT,NEW,-,Smooth Spangle Gall,-,Neuroterus albipes,-,NBNSYS0000031899,-,new_species,
INSERT,NEW,-,,-,Diplazon tetragonus,-,NHMSYS0000898597,-,new_species,
INSERT,NEW,-,,-,Tymmophorus obscuripes,-,NHMSYS0000902014,-,new_species,
INSERT,NEW,-,Grass Ant,-,Myrmecina graminicola,-,NHMSYS0000876357,-,new_species,
INSERT,NEW,-,Alder Wood-Wasp,-,Xiphydria camelus,-,NBNSYS0000013234,-,new_species,
INSERT,NEW,-,,-,Tenthredo schaefferi,-,NBNSYS0000013486,-,new_species,
INSERT,NEW,-,Orange-vented Mason Bee,-,Osmia leaiana,-,NHMSYS0000876513,-,new_species,
INSERT,NEW,-,Large Scabious Mining Bee,-,Andrena hattorfiana,-,NHMSYS0000875216,-,new_species,
INSERT,NEW,-,,-,Arachnospila minutula,-,NHMSYS0000875439,-,new_species,
INSERT,NEW,-,,-,Formica cunicularia,-,NHMSYS0000875952,-,new_species,
INSERT,NEW,-,Field Digger Wasp,-,Argogorytes mystaceus,-,NHMSYS0000875446,-,new_species,
INSERT,NEW,-,,-,Rhadinoceraea micans,-,NHMSYS0020482173,-,new_species,
INSERT,NEW,-,Zig-zag Elm Sawfly,-,Aproceros leucopoda,-,NHMSYS0021196949,-,new_species,
INSERT,NEW,-,,-,Dolerus gonager,-,NBNSYS0000013335,-,new_species,
INSERT,NEW,-,Catsear Nomad Bee,-,Nomada integra,-,NHMSYS0000876432,-,new_species,
INSERT,NEW,-,Red-backed Furrow Bee,-,Lasioglossum laevigatum,-,NHMSYS0000876184,-,new_species,
INSERT,NEW,-,Lobe-spurred Furrow Bee,-,Lasioglossum pauxillum,-,NHMSYS0000876200,-,new_species,
INSERT,NEW,-,Bear-clawed Nomad Bee,-,Nomada baccata,-,NHMSYS0000876403,-,new_species,
INSERT,NEW,-,,-,Passaloecus insignis,-,NHMSYS0000876541,-,new_species,
INSERT,NEW,-,Common Spangle Gall,-,Neuroterus quercusbaccarum,-,NBNSYS0000031903,-,new_species,
INSERT,NEW,-,,-,Ichneumon sarcitorius,-,NBNSYS0000031589,-,new_species,
INSERT,NEW,-,Wheat Stem Borer,-,Cephus pygmeus,-,NBNSYS0000013255,-,new_species,
INSERT,NEW,-,Shining Guest Ant,-,Formicoxenus nitidulus,-,NHMSYS0000875971,-,new_species,
INSERT,NEW,-,,-,Aphidius ervi,-,NBNSYS0000031824,-,new_species,
INSERT,NEW,-,,-,Trypoxylon medium,-,NHMSYS0000876766,-,new_species,
INSERT,NEW,-,Hornet,-,Vespa crabro,-,NHMSYS0000876769,-,new_species,
INSERT,NEW,-,Large Garden Bumblebee,-,Bombus ruderatus,-,NHMSYS0000875583,-,new_species,
INSERT,NEW,-,Spined Mason Bee,-,Osmia spinulosa,-,NHMSYS0020774747,-,new_species,
INSERT,NEW,-,Carrot Mining Bee,-,Andrena nitidiuscula,-,NBNSYS0100001525,-,new_species,
INSERT,NEW,-,German Wasp,-,Vespula germanica,-,NHMSYS0000876781,-,new_species,
INSERT,NEW,-,White-tailed Bumblebee,-,Bombus lucorum,-,NHMSYS0000875570,-,new_species,
INSERT,NEW,-,4-Banded Digger Wasp,-,Gorytes quadrifasciatus,-,NHMSYS0000876006,-,new_species,
INSERT,NEW,-,,-,Bathythrix pellucidator,-,NHMSYS0000897863,-,new_species,
INSERT,NEW,-,Turf Ant,-,Tetramorium caespitum,-,NHMSYS0000876751,-,new_species,
INSERT,NEW,-,Black-banded Spider Wasp,-,Anoplius viaticus,-,NBNSYS0000009431,-,new_species,
INSERT,NEW,-,,-,Ectemnius continuus,-,NBNSYS0000009513,-,new_species,
INSERT,NEW,-,,-,Arachnospila anceps,-,NBNSYS0000009416,-,new_species,
INSERT,NEW,-,Narrow-barred Fusehorn,-,Arge melanochra,-,NHMSYS0020480777,-,new_species,
INSERT,NEW,-,,-,Empria liturata,-,NHMSYS0020481108,-,new_species,
INSERT,NEW,-,,-,Myrmica lobicornis,-,NHMSYS0000876365,-,new_species,
INSERT,NEW,-,,-,Macrophya montana,-,NBNSYS0000013501,-,new_species,
INSERT,NEW,-,,-,Aphidius avenae,-,NBNSYS0000141963,-,new_species,
INSERT,NEW,-,,-,Myrmica scabrinodis,-,NHMSYS0000876374,-,new_species,
INSERT,NEW,-,,-,Gorytes laticinctus,-,NHMSYS0000876005,-,new_species,
INSERT,NEW,-,,-,Phaneroserphus calcar,-,NHMSYS0021118500,-,new_species,
INSERT,NEW,-,Bryony Mining Bee,-,Andrena florea,-,NHMSYS0000875203,-,new_species,
INSERT,NEW,-,,-,Myrmica schencki,-,NHMSYS0000876375,-,new_species,
INSERT,NEW,-,Spined Hylaeus,-,Hylaeus cornutus,-,NHMSYS0000876101,-,new_species,
INSERT,NEW,-,Alder Clubhorn,-,Cimbex connatus,-,NHMSYS0020480901,-,new_species,
INSERT,NEW,-,,-,Ectemnius lapidarius,-,NHMSYS0000875885,-,new_species,
INSERT,NEW,-,Spotted Dark Bee,-,Stelis ornatula,-,NHMSYS0000876711,-,new_species,
INSERT,NEW,-,Large Gorse Mining Bee,-,Andrena bimaculata,-,NHMSYS0000875172,-,new_species,
INSERT,NEW,-,Cola-Nut Gall,-,Andricus lignicola,-,NBNSYS0000031918,-,new_species,
INSERT,NEW,-,,-,Gymnomerus laevipes,-,NBNSYS0000009446,-,new_species,
INSERT,NEW,-,Silk-Button Spangle Gall,-,Neuroterus numismalis,-,NBNSYS0000031901,-,new_species,
INSERT,NEW,-,,-,Dolerus aeneus,-,NBNSYS0000013324,-,new_species,
INSERT,NEW,-,,-,Pimpla turionellae,-,NBNSYS0000031089,-,new_species,
INSERT,NEW,-,,-,Euura clitellata,-,NHMSYS0021240113,-,new_species,
INSERT,NEW,-,,-,Diastrophus rubi,-,NHMSYS0020470294,-,new_species,
INSERT,NEW,-,,-,Andricus curvator,-,NBNSYS0000031912,-,new_species,
INSERT,NEW,-,Wall Mason Bee,-,Osmia parietina,-,NHMSYS0000876516,-,new_species,
INSERT,NEW,-,,-,Pimpla flavicoxis,-,NBNSYS0000031084,-,new_species,
INSERT,NEW,-,,-,Tenthredopsis nassata,-,NHMSYS0020482492,-,new_species,
INSERT,NEW,-,Trimmer's Mining Bee,-,Andrena trimmerana,-,NHMSYS0000875285,-,new_species,
INSERT,NEW,-,Large Sharp-tail Bee,-,Coelioxys conoidea,-,NBNSYS0000144805,-,new_species,
INSERT,NEW,-,,-,Eutomostethus luteiventris,-,NHMSYS0020481159,-,new_species,
INSERT,NEW,-,Wilke's Mining Bee,-,Andrena wilkella,-,NHMSYS0000875290,-,new_species,
INSERT,NEW,-,Red-tailed (Hill) Cuckoo Bee,-,Bombus rupestris,-,NBNSYS0100002028,-,new_species,
INSERT,NEW,-,Common Rose Fusehorn,-,Arge pagana,-,NHMSYS0020480783,-,new_species,
INSERT,NEW,-,,-,Empria pallimacula,-,NHMSYS0020481111,-,new_species,
INSERT,NEW,-,,-,Ametastegia glabrata,-,NBNSYS0000013384,-,new_species,
INSERT,NEW,-,,-,Pristiphora appendiculata,-,NHMSYS0020920261,-,new_species,
INSERT,NEW,-,,-,Anoplius infuscatus,-,NHMSYS0000875307,-,new_species,
INSERT,NEW,-,Bellflower Blunthorn Bee,-,Melitta haemorrhoidalis,-,NHMSYS0000876312,-,new_species,
INSERT,NEW,-,,-,Euura ribesii,-,NHMSYS0021240468,-,new_species,
INSERT,NEW,-,,-,Euura proxima,-,NHMSYS0021240443,-,new_species,
INSERT,NEW,-,Reed Yellow-face Bee,-,Hylaeus pectoralis,-,NHMSYS0000876110,-,new_species,
INSERT,NEW,-,,-,Tenthredo ferruginea,-,NBNSYS0000013474,-,new_species,
INSERT,NEW,-,Blackthorn Mining Bee,-,Andrena varians,-,NHMSYS0000875287,-,new_species,
INSERT,NEW,-,,-,Hedychridium ardens,-,NHMSYS0000876040,-,new_species,
INSERT,NEW,-,,-,Priocnemis susterai,-,NBNSYS0000009412,-,new_species,
INSERT,NEW,-,,-,Crossocerus cetratus,-,NHMSYS0000875780,-,new_species,
INSERT,NEW,-,Tree Wasp,-,Dolichovespula sylvestris,-,NHMSYS0000875849,-,new_species,
INSERT,NEW,-,,-,Ancistrocerus gazella,-,NHMSYS0000875045,-,new_species,
INSERT,NEW,-,,-,Lasius psammophilus,-,NBNSYS0100003684,-,new_species,
INSERT,NEW,-,Clarke's Mining Bee,-,Andrena clarkella,-,NHMSYS0000875179,-,new_species,
INSERT,NEW,-,Black-headed Mining Bee,-,Andrena nigriceps,-,NHMSYS0000875241,-,new_species,
INSERT,NEW,-,Scabious Clubhorn,-,Abia nitens,-,NHMSYS0021611094,-,new_species,
INSERT,NEW,-,Tree Bumblebee,-,Bombus hypnorum,-,NHMSYS0000875564,-,new_species,
INSERT,NEW,-,Alfken's Mini-miner,-,Andrena alfkenella,-,NHMSYS0000875157,-,new_species,
INSERT,NEW,-,Gooden's Nomad Bee,-,Nomada goodeniana,-,NHMSYS0000876427,-,new_species,
INSERT,NEW,-,Wesmael's Digger Wasp,-,Crossocerus wesmaeli,-,NHMSYS0000875811,-,new_species,
INSERT,NEW,-,,-,Cratichneumon culex,-,NHMSYS0000898219,-,new_species,
INSERT,NEW,-,Field Digger Wasp,-,Mellinus arvensis,-,NHMSYS0000876318,-,new_species,
INSERT,NEW,-,Broad-barred Fusehorn,-,Arge cyanocrocea,-,NHMSYS0020480770,-,new_species,
INSERT,NEW,-,,-,Euura oligospila,-,NHMSYS0021474013,-,new_species,
INSERT,NEW,-,,-,Rhogogaster punctulata,-,NHMSYS0020482179,-,new_species,
INSERT,NEW,-,,-,Ceropales maculata,-,NHMSYS0000875637,-,new_species,
INSERT,NEW,-,White-bellied Mining Bee,-,Andrena gravida,-,NHMSYS0000875213,-,new_species,
INSERT,NEW,-,Red Currant Gall,-,Cynips divisa,-,NBNSYS0000031934,-,new_species,
INSERT,NEW,-,Dark-winged Blood Bee,-,Sphecodes gibbus,-,NHMSYS0000876682,-,new_species,
INSERT,NEW,-,Shrill Carder Bee,-,Bombus sylvarum,-,NHMSYS0000875593,-,new_species,
INSERT,NEW,-,,-,Bethylus cephalotes,-,NHMSYS0000875458,-,new_species,
INSERT,NEW,-,Red Legged Spider Wasp,-,Episyron rufipes,-,NHMSYS0000875915,-,new_species,
INSERT,NEW,-,,-,Euura viridis,-,NHMSYS0021240578,-,new_species,
INSERT,NEW,-,Large Scissor Bee (Sleepy Carpenter Bee),-,Chelostoma florisomne,-,NHMSYS0000875649,-,new_species,
INSERT,NEW,-,Small Garden Bumblebee,-,Bombus hortorum,-,NHMSYS0000875562,-,new_species,
INSERT,NEW,-,,-,Andricus quercuscorticis,-,NBNSYS0000031923,-,new_species,
INSERT,NEW,-,,-,Rhopalum clavipes,-,NHMSYS0000876655,-,new_species,
INSERT,NEW,-,,-,Rhyssa persuasoria,-,NBNSYS0000031108,-,new_species,
INSERT,NEW,-,Clover Blunthorn Bee,-,Melitta leporina,-,NHMSYS0000876313,-,new_species,
INSERT,NEW,-,,-,Arachnospila spissa,-,NHMSYS0000875440,-,new_species,
INSERT,NEW,-,,-,Cladius pectinicornis,-,NBNSYS0000013506,-,new_species,
INSERT,NEW,-,Small Scabious Mining Bee,-,Andrena marginata,-,NHMSYS0000875232,-,new_species,
INSERT,NEW,-,,-,Pachyprotasis rapae,-,NHMSYS0020481751,-,new_species,
INSERT,NEW,-,Green Furrow Bee,-,Lasioglossum morio,-,NHMSYS0000876193,-,new_species,
INSERT,NEW,-,Big-headed Mining Bee,-,Andrena bucephala,-,NHMSYS0000875173,-,new_species,
INSERT,NEW,-,Jet Ant,-,Lasius fuliginosus,-,NHMSYS0000876224,-,new_species,
INSERT,NEW,-,Horned Black Wasp,-,Passaloecus corniger,-,NHMSYS0000876536,-,new_species,
INSERT,NEW,-,,-,Aneugmenus padi,-,NHMSYS0020480746,-,new_species,
INSERT,NEW,-,Cliff Mining Bee,-,Andrena thoracica,-,NHMSYS0000875282,-,new_species,
INSERT,NEW,-,,-,Dolerus fumosus,-,NHMSYS0020920123,-,new_species,
INSERT,NEW,-,Heath Potter Wasp,-,Eumenes coarctatus,-,NHMSYS0000875934,-,new_species,
INSERT,NEW,-,,-,Eutomostethus ephippium,-,NHMSYS0020481157,-,new_species,
INSERT,NEW,-,Sandpit Blood Bee,-,Sphecodes pellucidus,-,NHMSYS0000876688,-,new_species,
INSERT,NEW,-,Black Rose Fusehorn,-,Arge nigripes,-,NHMSYS0020480780,-,new_species,
INSERT,NEW,-,,-,Heterarthrus microcephalus,-,NHMSYS0020481247,-,new_species,
INSERT,NEW,-,,-,Euura viminalis,-,NHMSYS0021240573,-,new_species,
INSERT,NEW,-,,-,Macrophya ribis,-,NBNSYS0000013503,-,new_species,
INSERT,NEW,-,,-,Priocnemis exaltata,-,NBNSYS0000009403,-,new_species,
INSERT,NEW,-,Blue Mason Bee,-,Osmia caerulescens,-,NBNSYS0100004362,-,new_species,
INSERT,NEW,-,Hairy-saddled Colletes,-,Colletes fodiens,-,NHMSYS0000875725,-,new_species,
INSERT,NEW,-,Bugle Tigress,-,Athalia cordata,-,NHMSYS0020480799,-,new_species,
INSERT,NEW,-,,-,Pimpla rufipes,-,NHMSYS0000901044,-,new_species,
INSERT,NEW,-,,-,Diplolepis spinosissimae,-,NBNSYS0000031894,-,new_species,
INSERT,NEW,-,Common Spiny Digger Wasp,-,Oxybelus uniglumis,-,NHMSYS0000876526,-,new_species,
INSERT,NEW,-,,-,Passaloecus gracilis,-,NHMSYS0000876539,-,new_species,
INSERT,NEW,-,Short-fringed Mining Bee,-,Andrena dorsata,-,NHMSYS0000875195,-,new_species,
INSERT,NEW,-,Small Velvet Ant,-,Smicromyrme rufipes,-,NBNSYS0100005540,-,new_species,
INSERT,NEW,-,Early Bumblebee,-,Bombus pratorum,-,NHMSYS0000875578,-,new_species,
INSERT,NEW,-,Common Carder Bee,-,Bombus pascuorum,-,NHMSYS0000875576,-,new_species,
INSERT,NEW,-,Greater Horntail Wasp,-,Urocerus gigas,-,NBNSYS0000013240,-,new_species,
INSERT,NEW,-,Bare-saddled Colletes,-,Colletes similis,-,NHMSYS0000875730,-,new_species,
INSERT,NEW,-,Long-horned Bee,-,Eucera longicornis,-,NHMSYS0000875930,-,new_species,
INSERT,NEW,-,,-,Arachnospila wesmaeli,-,NBNSYS0000009419,-,new_species,
INSERT,NEW,-,,-,Ichneumon stramentor,-,NHMSYS0000899757,-,new_species,
INSERT,NEW,-,Barbut's Cuckoo Bee,-,Bombus barbutellus,-,NBNSYS0100002024,-,new_species,
INSERT,NEW,-,Fork-tailed Flower Bee,-,Anthophora furcata,-,NHMSYS0000875403,-,new_species,
INSERT,NEW,-,,-,Ametastegia tenera,-,NHMSYS0020920033,-,new_species,
INSERT,NEW,-,Moss Carder Bee,-,Bombus muscorum,-,NHMSYS0000875572,-,new_species,
INSERT,NEW,-,,-,Chrysis ignita,-,NHMSYS0000875661,-,new_species,
INSERT,NEW,-,,-,Diodontus luperus,-,NHMSYS0000875829,-,new_species,
INSERT,NEW,-,Leaden Spider Wasp,-,Pompilus cinereus,-,NBNSYS0000009413,-,new_species,
INSERT,NEW,-,,-,Lestiphorus bicinctus,-,NHMSYS0000876239,-,new_species,
INSERT,NEW,-,,-,Synergus albipes,-,NBNSYS0000031873,-,new_species,
INSERT,NEW,-,Long-faced Furrow Bee,-,Lasioglossum punctatissimum,-,NHMSYS0000876202,-,new_species,
INSERT,NEW,-,Five-banded Weevil-wasp,-,Cerceris quinquefasciata,-,NHMSYS0000875632,-,new_species,
INSERT,NEW,-,Four-banded Flower Bee,-,Anthophora quadrimaculata,-,NHMSYS0000875408,-,new_species,
INSERT,NEW,-,,-,Elampus panzeri,-,NHMSYS0000875899,-,new_species,
INSERT,NEW,-,Slender Bodied Digger Wasp,-,Crabro cribrarius,-,NHMSYS0000875733,-,new_species,
INSERT,NEW,-,,-,Ancistrocerus scoticus,-,NHMSYS0000875053,-,new_species,
INSERT,NEW,-,Shiny-margined Mini-miner,-,Andrena semilaevis,-,NHMSYS0000875269,-,new_species,
INSERT,NEW,-,Chalk Furrow Bee,-,Lasioglossum fulvicorne,-,NHMSYS0000876180,-,new_species,
INSERT,NEW,-,,-,Hedychridium cupreum,-,NHMSYS0000876042,-,new_species,
INSERT,NEW,-,,-,Symmorphus bifasciatus,-,NBNSYS0100005641,-,new_species,
INSERT,NEW,-,,-,Methocha articulata,-,NHMSYS0000876326,-,new_species,
INSERT,NEW,-,Banded Dark Bee,-,Stelis punctulatissima,-,NHMSYS0000876713,-,new_species,
INSERT,NEW,-,,-,Sussaba flavipes,-,NHMSYS0000901642,-,new_species,
INSERT,NEW,-,,-,Crabro peltarius,-,NHMSYS0000875734,-,new_species,
INSERT,NEW,-,,-,Tenthredo thompsoni,-,NBNSYS0100005777,-,new_species,
INSERT,NEW,-,,-,Hedychridium roseum,-,NHMSYS0000876044,-,new_species,
INSERT,NEW,-,Forest Cuckoo Bee,-,Bombus sylvestris,-,NHMSYS0000875594,-,new_species,
INSERT,NEW,-,Northern Mining Bee,-,Andrena ruficrus,-,NHMSYS0000875264,-,new_species,
INSERT,NEW,-,,-,Lindenius panzeri,-,NHMSYS0000876242,-,new_species,
INSERT,NEW,-,Bee Wolf,-,Philanthus triangulum,-,NHMSYS0000876577,-,new_species,
INSERT,NEW,-,,-,Auplopus carbonarius,-,NBNSYS0000009398,-,new_species,
INSERT,NEW,-,Rufous-footed Furrow Bee,-,Lasioglossum rufitarse,-,NHMSYS0000876206,-,new_species,
INSERT,NEW,-,Red Banded Sand Wasp,-,Ammophila sabulosa,-,NHMSYS0000875039,-,new_species,
INSERT,NEW,-,Heath Bumblebee,-,Bombus jonellus,-,NHMSYS0000875565,-,new_species,
INSERT,NEW,-,,-,Hoplocampa crataegi,-,NHMSYS0020481259,-,new_species,
INSERT,NEW,-,Melancholy Black Wasp,-,Diodontus tristis,-,NHMSYS0000875831,-,new_species,
INSERT,NEW,-,Little Carpenter Bee,-,Ceratina cyanea,-,NHMSYS0000875623,-,new_species,
INSERT,NEW,-,Red Ant,-,Myrmica rubra,-,NBNSYS0000009343,-,new_species,
INSERT,NEW,-,Large Spurred Digger Wasp,-,Nysson spinosus,-,NHMSYS0000876471,-,new_species,
INSERT,NEW,-,Square-jawed Sharp-tail Bee,-,Coelioxys mandibularis,-,NHMSYS0000875702,-,new_species,
INSERT,NEW,-,,-,Chrysis angustula,-,NHMSYS0000875654,-,new_species,
INSERT,NEW,-,,-,Dacnusa areolaris,-,NBNSYS0100002727,-,new_species,
INSERT,NEW,-,,-,Tenthredo scrophulariae,-,NBNSYS0000013487,-,new_species,
INSERT,NEW,-,Green-eyed Flower Bee,-,Anthophora bimaculata,-,NHMSYS0000875402,-,new_species,
INSERT,NEW,-,Barberry Fusehorn,-,Arge berberidis,-,NHMSYS0020480767,-,new_species,
INSERT,NEW,-,,-,Ectemnius cavifrons,-,NHMSYS0000875878,-,new_species,
INSERT,NEW,-,Black-headed Mason Wasp,-,Odynerus melanocephalus,-,NHMSYS0000876481,-,new_species,
INSERT,NEW,-,Wood-carving Leafcutter Bee,-,Megachile ligniseca,-,NHMSYS0000876300,-,new_species,
INSERT,NEW,-,,-,Pristiphora monogyniae,-,NBNSYS0000013566,-,new_species,
INSERT,NEW,-,Long-horned Nomad Bee,-,Nomada hirtipes,-,NHMSYS0000876430,-,new_species,
INSERT,NEW,-,Sheppard's Nomad Bee,-,Nomada sheppardana,-,NHMSYS0000876455,-,new_species,
INSERT,NEW,-,,-,Ectemnius cephalotes,-,NHMSYS0000875879,-,new_species,
INSERT,NEW,-,Sea Aster Bee,-,Colletes halophilus,-,NHMSYS0000875726,-,new_species,
INSERT,NEW,-,,-,Entomognathus brevis,-,NHMSYS0000875906,-,new_species,
INSERT,NEW,-,,-,Nematus septentrionalis,-,NHMSYS0021240598,-,new_species,
INSERT,NEW,-,Broken-belted Bumblebee,-,Bombus soroeensis,-,NHMSYS0000875588,-,new_species,
INSERT,NEW,-,Small Sandpit Mining Bee,-,Andrena argentata,-,NHMSYS0000875164,-,new_species,
INSERT,NEW,-,,-,Ametastegia carpini,-,NHMSYS0020920030,-,new_species,
INSERT,NEW,-,Red-tailed Mason Bee,-,Osmia bicolor,-,NHMSYS0000876508,-,new_species,
INSERT,NEW,-,,-,Ametastegia equiseti,-,NBNSYS0000013383,-,new_species,
INSERT,NEW,-,,-,Allantus cinctus,-,NHMSYS0020480666,-,new_species,
INSERT,NEW,-,Grey-tailed Furrow Bee,-,Lasioglossum prasinum,-,NHMSYS0000876201,-,new_species,
