Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,,-,Sigara (Subsigara) falleni,-,NHMSYS0020309833,-,new_species,
INSERT,NEW,-,,-,Psallus (Apocremnus) betuleti,-,NHMSYS0020309719,-,new_species,
INSERT,NEW,-,,-,Xylocoris (Xylocoris) cursitans,-,NHMSYS0020309948,-,new_species,
INSERT,NEW,-,,-,Asterodiaspis quercicola,-,NHMSYS0021005267,-,new_species,
INSERT,NEW,-,,-,Orius (Orius) laevigatus,-,NHMSYS0020309563,-,new_species,
INSERT,NEW,-,,-,Orthonotus rufifrons,-,NHMSYS0020309575,-,new_species,
INSERT,NEW,-,Viburnum Whitefly,-,Aleurotuba jelinekii,-,NHMSYS0021005046,-,new_species,
INSERT,NEW,-,,-,Calaphis flava,-,NHMSYS0020736296,-,new_species,
INSERT,NEW,-,,-,Psallus (Mesopsallus) ambiguus,-,NHMSYS0020309728,-,new_species,
INSERT,NEW,-,,-,Alnetoidea alneti,-,NHMSYS0020705191,-,new_species,
INSERT,NEW,-,,-,Dicranotropis hamata,-,NBNSYS0000010750,-,new_species,
INSERT,NEW,-,,-,Eurydema (Eurydema) ornata,-,NHMSYS0020309226,-,new_species,
INSERT,NEW,-,,-,Phytocoris (Phytocoris) tiliae,-,NHMSYS0020309658,-,new_species,
INSERT,NEW,-,,-,Macrosteles laevis,-,NHMSYS0020705719,-,new_species,
INSERT,NEW,-,,-,Orientus ishidae,-,NHMSYS0020973367,-,new_species,
INSERT,NEW,-,,-,Salda morio,-,NHMSYS0020309784,-,new_species,
INSERT,NEW,-,,-,Hamamelistes betulinus,-,NHMSYS0020738274,-,new_species,
INSERT,NEW,-,Red-legged Shieldbug,-,Pentatoma rufipes,-,NHMSYS0020309624,-,new_species,
INSERT,NEW,-,,-,Megalonotus chiragra,-,NHMSYS0020309432,-,new_species,
INSERT,NEW,-,,-,Macropsis scotti,-,NHMSYS0020705714,-,new_species,
INSERT,NEW,-,,-,Rhyparochromus vulgaris,-,NHMSYS0020973301,-,new_species,
INSERT,NEW,-,,-,Megaloceroea recticornis,-,NHMSYS0020309425,-,new_species,
INSERT,NEW,-,,-,Aradus depressus,-,NHMSYS0020308958,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Acaudus) klugkisti,-,NHMSYS0020736288,-,new_species,
INSERT,NEW,-,,-,Macrotylus (Alloeonycha) solitarius,-,NHMSYS0020309413,-,new_species,
INSERT,NEW,-,,-,Lindbergina aurovittata,-,NHMSYS0020705693,-,new_species,
INSERT,NEW,-,Pied Shieldbug,-,Tritomegas bicolor,-,NHMSYS0020309919,-,new_species,
INSERT,NEW,-,,-,Saissetia coffeae,-,NHMSYS0021005339,-,new_species,
INSERT,NEW,-,,-,Stroggylocephalus livens,-,NHMSYS0020442468,-,new_species,
INSERT,NEW,-,River Skater,-,Aquarius najas,-,NHMSYS0000527503,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) stellariae,-,NHMSYS0020738308,-,new_species,
INSERT,NEW,-,,-,Saldula palustris,-,NHMSYS0020309798,-,new_species,
INSERT,NEW,-,,-,Anoscopus serratulae,-,NHMSYS0020705219,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) angelicae,-,NHMSYS0020738248,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Appelia) schwartzi,-,NHMSYS0020738208,-,new_species,
INSERT,NEW,-,,-,Eupteryx vittata,-,NHMSYS0020705577,-,new_species,
INSERT,NEW,-,Willow-carrot Aphid,-,Cavariella (Cavariella) aegopodii,-,NHMSYS0020738215,-,new_species,
INSERT,NEW,-,,-,Craspedolepta nebulosa,-,NHMSYS0020705305,-,new_species,
INSERT,NEW,-,,-,Macropsis prasina,-,NHMSYS0020705713,-,new_species,
INSERT,NEW,-,,-,Deraeocoris (Knightocapsus) lutescens,-,NHMSYS0020309147,-,new_species,
INSERT,NEW,-,,-,Megacoelum infusum,-,NHMSYS0020309423,-,new_species,
INSERT,NEW,-,,-,Phylus (Phylus) melanocephalus,-,NHMSYS0020309642,-,new_species,
INSERT,NEW,-,Tree Hopper,-,Centrotus cornutus,-,NHMSYS0020705258,-,new_species,
INSERT,NEW,-,,-,Graphosoma italicum,-,NHMSYS0021371849,-,new_species,
INSERT,NEW,-,,-,Ribautiana debilis,-,NHMSYS0020705879,-,new_species,
INSERT,NEW,-,,-,Piesma maculatum,-,NHMSYS0020309662,-,new_species,
INSERT,NEW,-,,-,Platycranus (Genistocapsus) bicolor,-,NHMSYS0020309688,-,new_species,
INSERT,NEW,-,,-,Arytainilla spartiophila,-,NHMSYS0020705237,-,new_species,
INSERT,NEW,-,,-,Utamphorophora humboldti,-,NHMSYS0020736502,-,new_species,
INSERT,NEW,-,,-,Chloriona glaucescens,-,NHMSYS0020705263,-,new_species,
INSERT,NEW,-,,-,Trigonotylus ruficornis,-,NHMSYS0020309917,-,new_species,
INSERT,NEW,-,,-,Pterocallis alni,-,NHMSYS0020736449,-,new_species,
INSERT,NEW,-,,-,Acalypta carinata,-,NHMSYS0020308880,-,new_species,
INSERT,NEW,-,Fig Gall,-,Tetraneura (Tetraneura) ulmi,-,NHMSYS0020705928,-,new_species,
INSERT,NEW,-,,-,Eupteryx melissae,-,NHMSYS0020705569,-,new_species,
INSERT,NEW,-,,-,Cicadula aurantipes,-,NHMSYS0020705273,-,new_species,
INSERT,NEW,-,,-,Siphoninus phillyreae,-,NHMSYS0021005357,-,new_species,
INSERT,NEW,-,,-,Neophilaenus exclamationis,-,NHMSYS0020705766,-,new_species,
INSERT,NEW,-,Pine Cone Bug,-,Gastrodes grossipes,-,NHMSYS0020309244,-,new_species,
INSERT,NEW,-,,-,Allygus modestus,-,NHMSYS0020705190,-,new_species,
INSERT,NEW,-,,-,Orthocephalus coriaceus,-,NHMSYS0020309570,-,new_species,
INSERT,NEW,-,,-,Myzaphis rosarum,-,NHMSYS0020736411,-,new_species,
INSERT,NEW,-,Water Lily Aphid,-,Rhopalosiphum nymphaeae,-,NHMSYS0020736462,-,new_species,
INSERT,NEW,-,,-,Chionaspis salicis,-,NHMSYS0020705261,-,new_species,
INSERT,NEW,-,,-,Orius (Orius) niger,-,NHMSYS0020309564,-,new_species,
INSERT,NEW,-,,-,Acetropis (Acetropis) gimmerthalii,-,NHMSYS0020308889,-,new_species,
INSERT,NEW,-,,-,Orthocephalus saltator,-,NHMSYS0020309571,-,new_species,
INSERT,NEW,-,,-,Chamaepsylla hartigi,-,NHMSYS0020705843,-,new_species,
INSERT,NEW,-,European Cinchbug,-,Ischnodemus sabuleti,-,NHMSYS0020309337,-,new_species,
INSERT,NEW,-,,-,Periphyllus testudinaceus,-,NHMSYS0020736440,-,new_species,
INSERT,NEW,-,,-,Cicadula frontalis,-,NBNSYS0000010577,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) weberi,-,NHMSYS0020738309,-,new_species,
INSERT,NEW,-,,-,Arthaldeus pascuellus,-,NHMSYS0020705231,-,new_species,
INSERT,NEW,-,Viburnum Scale,-,Lichtensia viburni,-,NHMSYS0020972476,-,new_species,
INSERT,NEW,-,,-,Cinara (Cinara) pinea,-,NHMSYS0021121663,-,new_species,
INSERT,NEW,-,,-,Notonecta (Notonecta) maculata,-,NHMSYS0020309524,-,new_species,
INSERT,NEW,-,,-,Zonocyba bifasciata,-,NHMSYS0020705959,-,new_species,
INSERT,NEW,-,,-,Cryptomyzus (Cryptomyzus) ribis,-,NHMSYS0020705314,-,new_species,
INSERT,NEW,-,Spear Thistle Lacebug,-,Tingis (Tingis) cardui,-,NHMSYS0020309901,-,new_species,
INSERT,NEW,-,,-,Cacopsylla brunneipennis,-,NHMSYS0020705839,-,new_species,
INSERT,NEW,-,,-,Populicerus confusus,-,NHMSYS0020705632,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) funestum,-,NHMSYS0020738302,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) hellebori,-,NHMSYS0020738304,-,new_species,
INSERT,NEW,-,,-,Paramesus obtusifrons,-,NHMSYS0020705798,-,new_species,
INSERT,NEW,-,,-,Liocoris tripustulatus,-,NHMSYS0020109262,-,new_species,
INSERT,NEW,-,,-,Stenocranus major,-,NHMSYS0020705905,-,new_species,
INSERT,NEW,-,,-,Mocydia crocea,-,NHMSYS0021126475,-,new_species,
INSERT,NEW,-,,-,Rhopalosiphum rufulum,-,NHMSYS0020736463,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) praeterita,-,NHMSYS0020738175,-,new_species,
INSERT,NEW,-,,-,Mocydiopsis attenuata,-,NHMSYS0020705748,-,new_species,
INSERT,NEW,-,,-,Alebra wahlbergi,-,NHMSYS0020705186,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) gei,-,NHMSYS0020738303,-,new_species,
INSERT,NEW,-,,-,Ulopa reticulata,-,NHMSYS0020705964,-,new_species,
INSERT,NEW,-,,-,Cicadula persimilis,-,NBNSYS0000010580,-,new_species,
INSERT,NEW,-,,-,Cavariella (Cavariella) theobaldi,-,NHMSYS0020738220,-,new_species,
INSERT,NEW,-,,-,Charagochilus (Charagochilus) gyllenhalii,-,NHMSYS0020309061,-,new_species,
INSERT,NEW,-,Common Green Capsid,-,Lygocoris (Lygocoris) pabulinus,-,NHMSYS0020309387,-,new_species,
INSERT,NEW,-,,-,Pterocomma pilosum,-,NHMSYS0020736450,-,new_species,
INSERT,NEW,-,,-,Atractotomus magnicornis,-,NHMSYS0020308971,-,new_species,
INSERT,NEW,-,,-,Trapezonotus (Trapezonotus) arenarius,-,NHMSYS0020309910,-,new_species,
INSERT,NEW,-,,-,Jassargus sursumflexus,-,NBNSYS0000010519,-,new_species,
INSERT,NEW,-,,-,Scolopostethus affinis,-,NHMSYS0020309808,-,new_species,
INSERT,NEW,-,,-,Aneurus (Aneurodes) avenius,-,NHMSYS0020308924,-,new_species,
INSERT,NEW,-,,-,Eriosoma lanuginosum,-,NHMSYS0020705548,-,new_species,
INSERT,NEW,-,,-,Cinara (Cinara) pilicornis,-,NHMSYS0021121662,-,new_species,
INSERT,NEW,-,,-,Alebra albostriella,-,NHMSYS0020705184,-,new_species,
INSERT,NEW,-,,-,Aphrophora alni,-,NHMSYS0020705221,-,new_species,
INSERT,NEW,-,,-,Micronecta (Dichaetonecta) scholtzi,-,NHMSYS0020309454,-,new_species,
INSERT,NEW,-,Field Damsel Bug,-,Nabis (Nabis) ferus,-,NHMSYS0020309505,-,new_species,
INSERT,NEW,-,,-,Saldula pilosella,-,NHMSYS0020309799,-,new_species,
INSERT,NEW,-,,-,Thamnotettix dilutior,-,NBNSYS0000010570,-,new_species,
INSERT,NEW,-,Timothy Grassbug,-,Stenotus binotatus,-,NHMSYS0020109271,-,new_species,
INSERT,NEW,-,,-,Harpocera thoracica,-,NHMSYS0020109258,-,new_species,
INSERT,NEW,-,,-,Pinalitus cervinus,-,NHMSYS0020309673,-,new_species,
INSERT,NEW,-,,-,Saldula orthochila,-,NHMSYS0020309796,-,new_species,
INSERT,NEW,-,,-,Pantilius (Pantilius) tunicatus,-,NHMSYS0020309616,-,new_species,
INSERT,NEW,-,,-,Javesella discolor,-,NBNSYS0000010761,-,new_species,
INSERT,NEW,-,,-,Anoscopus flavostriatus,-,NHMSYS0020705216,-,new_species,
INSERT,NEW,-,,-,Physatocheila dumetorum,-,NHMSYS0020309645,-,new_species,
INSERT,NEW,-,Saucer Bug,-,Ilyocoris cimicoides,-,NHMSYS0000527549,-,new_species,
INSERT,NEW,-,,-,Myzus (Nectarosiphon) ligustri,-,NHMSYS0020705760,-,new_species,
INSERT,NEW,-,,-,Cavariella (Cavariella) konoi,-,NHMSYS0020738218,-,new_species,
INSERT,NEW,-,,-,Halticus luteicollis,-,NHMSYS0020309283,-,new_species,
INSERT,NEW,-,,-,Sigara (Retrocorixa) limitata,-,NHMSYS0020309825,-,new_species,
INSERT,NEW,-,,-,Amphorophora (Amphorophora) idaei,-,NHMSYS0020738135,-,new_species,
INSERT,NEW,-,,-,Anoscopus albifrons,-,NHMSYS0020322280,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) cytisorum,-,NHMSYS0021109597,-,new_species,
INSERT,NEW,-,,-,Arenocoris falleni,-,NHMSYS0020308961,-,new_species,
INSERT,NEW,-,,-,Turrutus socialis,-,NHMSYS0020705957,-,new_species,
INSERT,NEW,-,,-,Delphacodes capnodes,-,NHMSYS0020442318,-,new_species,
INSERT,NEW,-,,-,Javesella dubia,-,NBNSYS0000010762,-,new_species,
INSERT,NEW,-,,-,Cavariella (Cavariella) pastinacae,-,NHMSYS0020738219,-,new_species,
INSERT,NEW,-,,-,Lygus maritimus,-,NHMSYS0020309395,-,new_species,
INSERT,NEW,-,Rhombic Leatherbug,-,Syromastus rhombeus,-,NHMSYS0020309872,-,new_species,
INSERT,NEW,-,,-,Eupteryx decemnotata,-,NHMSYS0020745857,-,new_species,
INSERT,NEW,-,,-,Kelisia vittipennis,-,NHMSYS0020705672,-,new_species,
INSERT,NEW,-,,-,Dicranocephalus agilis,-,NHMSYS0020309155,-,new_species,
INSERT,NEW,-,,-,Stygnocoris rusticus,-,NHMSYS0020309869,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) rumicis,-,NHMSYS0021121745,-,new_species,
INSERT,NEW,-,Western Conifer Seed Bug,-,Leptoglossus occidentalis,-,NHMSYS0020476639,-,new_species,
INSERT,NEW,-,,-,Chlamydatus (Eurymerocoris) evanescens,-,NHMSYS0020309079,-,new_species,
INSERT,NEW,-,,-,Berytinus (Berytinus) signoreti,-,NHMSYS0020308989,-,new_species,
INSERT,NEW,-,Polyphagous Tree Mealybug,-,Phenacoccus aceris,-,NHMSYS0021004860,-,new_species,
INSERT,NEW,-,,-,Acompocoris pygmaeus,-,NHMSYS0020308892,-,new_species,
INSERT,NEW,-,,-,Thripsaphis (Trichocallis) cyperi,-,NHMSYS0020736487,-,new_species,
INSERT,NEW,-,,-,Dichrooscytus rufipennis,-,NHMSYS0020309153,-,new_species,
INSERT,NEW,-,,-,Acyrthosiphon (Acyrthosiphon) loti,-,NHMSYS0020738127,-,new_species,
INSERT,NEW,-,,-,Cacopsylla visci,-,NHMSYS0020705860,-,new_species,
INSERT,NEW,-,,-,Prociphilus (Stagona) pini,-,NHMSYS0020736445,-,new_species,
INSERT,NEW,-,,-,Cymus claviculus,-,NHMSYS0020309130,-,new_species,
INSERT,NEW,-,,-,Pterocomma salicis,-,NHMSYS0020732931,-,new_species,
INSERT,NEW,-,,-,Cicadula quadrinotata,-,NBNSYS0000010581,-,new_species,
INSERT,NEW,-,,-,Cixius nervosus,-,NHMSYS0020705287,-,new_species,
INSERT,NEW,-,,-,Graphocraerus ventralis,-,NHMSYS0020705610,-,new_species,
INSERT,NEW,-,,-,Tuberculatus (Tuberculoides) annulatus,-,NHMSYS0020736495,-,new_species,
INSERT,NEW,-,Potato Capsid,-,Closterotomus norwegicus,-,NHMSYS0020976950,-,new_species,
INSERT,NEW,-,,-,Protrama flavescens,-,NHMSYS0020736446,-,new_species,
INSERT,NEW,-,,-,Zygina flammigera,-,NHMSYS0020705972,-,new_species,
INSERT,NEW,-,,-,Eurybregma nigrolineata,-,NHMSYS0020705583,-,new_species,
INSERT,NEW,-,,-,Sigara (Subsigara) iactans,-,NHMSYS0020309836,-,new_species,
INSERT,NEW,-,,-,Aphelocheirus (Aphelocheirus) aestivalis,-,NHMSYS0020308948,-,new_species,
INSERT,NEW,-,,-,Ribautiana ulmi,-,NHMSYS0020705882,-,new_species,
INSERT,NEW,-,,-,Phytocoris (Ktenocoris) varipes,-,NHMSYS0020309651,-,new_species,
INSERT,NEW,-,Woolly Vine Scale Insect,-,Pulvinaria vitis,-,NHMSYS0020735718,-,new_species,
INSERT,NEW,-,,-,Trioza vitreoradiata,-,NHMSYS0020470554,-,new_species,
INSERT,NEW,-,,-,Empicoris vagabundus,-,NHMSYS0020109256,-,new_species,
INSERT,NEW,-,Juniper Shieldbug,-,Cyphostethus tristriatus,-,NHMSYS0020309134,-,new_species,
INSERT,NEW,-,,-,Orthops (Orthops) campestris,-,NHMSYS0020309579,-,new_species,
INSERT,NEW,-,,-,Cymatia bonsdorffii,-,NHMSYS0000527528,-,new_species,
INSERT,NEW,-,,-,Odontoscelis (Odontoscelis) lineola,-,NHMSYS0020309546,-,new_species,
INSERT,NEW,-,,-,Capsus ater,-,NHMSYS0020309042,-,new_species,
INSERT,NEW,-,,-,Drymus (Sylvadrymus) brunneus,-,NHMSYS0020309185,-,new_species,
INSERT,NEW,-,,-,Brachycolus stellariae,-,NHMSYS0020705250,-,new_species,
INSERT,NEW,-,,-,Psallus (Hylopsallus) perrisi,-,NHMSYS0020309723,-,new_species,
INSERT,NEW,-,,-,Metopolophium (Metopolophium) dirhodum,-,NHMSYS0021121688,-,new_species,
INSERT,NEW,-,,-,Deraeocoris (Deraeocoris) ruber,-,NHMSYS0020309144,-,new_species,
INSERT,NEW,-,,-,Hesperocorixa sahlbergi,-,NHMSYS0000527546,-,new_species,
INSERT,NEW,-,,-,Legnotus picipes,-,NHMSYS0020309353,-,new_species,
INSERT,NEW,-,,-,Megamelus notula,-,NBNSYS0000010751,-,new_species,
INSERT,NEW,-,,-,Eupteryx aurata,-,NHMSYS0020705564,-,new_species,
INSERT,NEW,-,,-,Spathocera dalmanii,-,NHMSYS0020309842,-,new_species,
INSERT,NEW,-,,-,Eremocoris podagricus,-,NHMSYS0020309216,-,new_species,
INSERT,NEW,-,Birch Catkin Bug,-,Kleidocerys resedae,-,NHMSYS0020309344,-,new_species,
INSERT,NEW,-,,-,Aneurus (Aneurus) laevis,-,NHMSYS0020308926,-,new_species,
INSERT,NEW,-,,-,Edwardsiana crataegi,-,NHMSYS0020705354,-,new_species,
INSERT,NEW,-,,-,Orius (Heterorius) vicinus,-,NHMSYS0020309561,-,new_species,
INSERT,NEW,-,,-,Opsius stactogalus,-,NHMSYS0020705782,-,new_species,
INSERT,NEW,-,Pear-bedstraw Aphid,-,Dysaphis (Pomaphis) pyri,-,NHMSYS0020736352,-,new_species,
INSERT,NEW,-,,-,Chaitophorus leucomelas,-,NHMSYS0020736315,-,new_species,
INSERT,NEW,-,,-,Pentastiridius leporinus,-,NHMSYS0020920487,-,new_species,
INSERT,NEW,-,,-,Plagiognathus (Plagiognathus) chrysanthemi,-,NHMSYS0020309685,-,new_species,
INSERT,NEW,-,,-,Trioza remota,-,NHMSYS0020705952,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) newtoni,-,NHMSYS0020738171,-,new_species,
INSERT,NEW,-,,-,Myzus (Nectarosiphon) certus,-,NHMSYS0020736416,-,new_species,
INSERT,NEW,-,,-,Loricula elegantula,-,NHMSYS0020309371,-,new_species,
INSERT,NEW,-,,-,Pinalitus viscicola,-,NHMSYS0020309675,-,new_species,
INSERT,NEW,-,,-,Aphis (Bursaphis) grossulariae,-,NHMSYS0020738163,-,new_species,
INSERT,NEW,-,Blue Shieldbug,-,Zicrona caerulea,-,NHMSYS0020109277,-,new_species,
INSERT,NEW,-,,-,Glaenocorisa propinqua,-,NBNSYS0100012093,-,new_species,
INSERT,NEW,-,,-,Mecomma (Mecomma) ambulans,-,NHMSYS0020309420,-,new_species,
INSERT,NEW,-,,-,Chartoscirta cincta,-,NHMSYS0020309064,-,new_species,
INSERT,NEW,-,,-,Acompocoris alpinus,-,NHMSYS0020308891,-,new_species,
INSERT,NEW,-,,-,Campyloneura virgula,-,NHMSYS0020309032,-,new_species,
INSERT,NEW,-,,-,Phytocoris (Ktenocoris) ulmi,-,NHMSYS0020309650,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) loti,-,NHMSYS0020738167,-,new_species,
INSERT,NEW,-,,-,Linnavuoriana decempunctata,-,NHMSYS0020705695,-,new_species,
INSERT,NEW,-,,-,Planococcus citri,-,NHMSYS0021004884,-,new_species,
INSERT,NEW,-,,-,Nasonovia (Nasonovia) ribisnigri,-,NHMSYS0020738335,-,new_species,
INSERT,NEW,-,,-,Vesiculaphis theobaldi,-,NHMSYS0020736503,-,new_species,
INSERT,NEW,-,,-,Muellerianella extrusa,-,NHMSYS0020705752,-,new_species,
INSERT,NEW,-,,-,Wahlgreniella nervata,-,NHMSYS0020738419,-,new_species,
INSERT,NEW,-,,-,Metidiocerus rutilans,-,NHMSYS0020705642,-,new_species,
INSERT,NEW,-,,-,Cicadella viridis,-,NHMSYS0020705270,-,new_species,
INSERT,NEW,-,,-,Idiocerus herrichi,-,NBNSYS0000010446,-,new_species,
INSERT,NEW,-,,-,Neolygus viridis,-,NHMSYS0020977001,-,new_species,
INSERT,NEW,-,,-,Jassargus pseudocellaris,-,NHMSYS0020977455,-,new_species,
INSERT,NEW,-,,-,Derephysia (Derephysia) foliacea,-,NHMSYS0020309149,-,new_species,
INSERT,NEW,-,,-,Oncopsis subangulata,-,NHMSYS0021126481,-,new_species,
INSERT,NEW,-,,-,Forda formicaria,-,NHMSYS0020736360,-,new_species,
INSERT,NEW,-,,-,Amphorophora (Amphorophora) ampullata,-,NHMSYS0021121732,-,new_species,
INSERT,NEW,-,,-,Microvelia (Microvelia) reticulata,-,NHMSYS0020309466,-,new_species,
INSERT,NEW,-,,-,Hyperomyzus (Hyperomyzus) lampsanae,-,NHMSYS0020738276,-,new_species,
INSERT,NEW,-,,-,Neophilaenus lineatus,-,NHMSYS0020705767,-,new_species,
INSERT,NEW,-,,-,Dicranocephalus medius,-,NHMSYS0020309156,-,new_species,
INSERT,NEW,-,,-,Macrosteles ossiannilssoni,-,NHMSYS0020705721,-,new_species,
INSERT,NEW,-,,-,Atractotomus mali,-,NHMSYS0020308972,-,new_species,
INSERT,NEW,-,Apple Capsid,-,Lygocoris (Lygocoris) rugicollis,-,NHMSYS0020309388,-,new_species,
INSERT,NEW,-,,-,Corylobium avellanae,-,NHMSYS0020736341,-,new_species,
INSERT,NEW,-,,-,Sigara (Vermicorixa) lateralis,-,NHMSYS0020309840,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) gossypii,-,NHMSYS0021108896,-,new_species,
INSERT,NEW,-,,-,Elatobium abietinum,-,NHMSYS0020736353,-,new_species,
INSERT,NEW,-,,-,Scolopostethus puberulus,-,NHMSYS0020309812,-,new_species,
INSERT,NEW,-,,-,Euides basilinea,-,NHMSYS0020977611,-,new_species,
INSERT,NEW,-,,-,Asciodema obsoleta,-,NHMSYS0020308968,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Pachylops) virescens,-,NHMSYS0020309602,-,new_species,
INSERT,NEW,-,,-,Symydobius oblongus,-,NHMSYS0020738387,-,new_species,
INSERT,NEW,-,,-,Sigara (Pseudovermicorixa) nigrolineata,-,NHMSYS0020309823,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) amygdaloides,-,NHMSYS0020738297,-,new_species,
INSERT,NEW,-,,-,Megoura viciae,-,NHMSYS0020705736,-,new_species,
INSERT,NEW,-,,-,Dicyphus (Brachyceroea) annulatus,-,NHMSYS0020309165,-,new_species,
INSERT,NEW,-,,-,Craspedolepta subpunctata,-,NHMSYS0020705309,-,new_species,
INSERT,NEW,-,,-,Loricula pselaphiformis,-,NHMSYS0020109263,-,new_species,
INSERT,NEW,-,,-,Dyroderes umbraculatus,-,NHMSYS0020309196,-,new_species,
INSERT,NEW,-,Turtle Bug,-,Podops inuncta,-,NHMSYS0020109267,-,new_species,
INSERT,NEW,-,,-,Amphorophora (Amphorophora) rubi,-,NHMSYS0020738136,-,new_species,
INSERT,NEW,-,,-,Periphyllus acericola,-,NHMSYS0020736436,-,new_species,
INSERT,NEW,-,Green Shieldbug,-,Palomena prasina,-,NHMSYS0020109266,-,new_species,
INSERT,NEW,-,,-,Rhaphigaster nebulosa,-,NHMSYS0020916991,-,new_species,
INSERT,NEW,-,Common Shorebug,-,Saldula saltatoria,-,NHMSYS0020309800,-,new_species,
INSERT,NEW,-,,-,Myzus (Nectarosiphon) persicae,-,NHMSYS0021121695,-,new_species,
INSERT,NEW,-,,-,Miridius quadrivirgatus,-,NHMSYS0020309470,-,new_species,
INSERT,NEW,-,,-,Eupteryx signatipennis,-,NHMSYS0020705572,-,new_species,
INSERT,NEW,-,,-,Anaceratagallia ribauti,-,NHMSYS0020705179,-,new_species,
INSERT,NEW,-,Heather Shieldbug,-,Rhacognathus punctatus,-,NHMSYS0020309768,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Orthotylus) ochrotrichus,-,NHMSYS0020309594,-,new_species,
INSERT,NEW,-,,-,Phytocoris (Phytocoris) longipennis,-,NHMSYS0020309654,-,new_species,
INSERT,NEW,-,Water Stick Insect,-,Ranatra (Ranatra) linearis,-,NHMSYS0020309758,-,new_species,
INSERT,NEW,-,,-,Microvelia (Microvelia) pygmaea,-,NHMSYS0020309465,-,new_species,
INSERT,NEW,-,,-,Psallus (Psallus) haematodes,-,NHMSYS0020309738,-,new_species,
INSERT,NEW,-,Woundwort Shieldbug,-,Eysarcoris venustissimus,-,NHMSYS0020309235,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) urticata,-,NHMSYS0020705210,-,new_species,
INSERT,NEW,-,,-,Brevicoryne brassicae,-,NHMSYS0020736294,-,new_species,
INSERT,NEW,-,,-,Idiocerus stigmaticalis,-,NHMSYS0020705644,-,new_species,
INSERT,NEW,-,,-,Aphis armata,-,NHMSYS0021299249,-,new_species,
INSERT,NEW,-,,-,Cinara (Cinara) confinis,-,NHMSYS0020738225,-,new_species,
INSERT,NEW,-,,-,Cixius cunicularius,-,NBNSYS0000010708,-,new_species,
INSERT,NEW,-,Parent Bug,-,Elasmucha grisea,-,NHMSYS0020309200,-,new_species,
INSERT,NEW,-,,-,Compsidolon (Coniortodes) salicellum,-,NHMSYS0020309093,-,new_species,
INSERT,NEW,-,,-,Taphropeltus contractus,-,NHMSYS0020309876,-,new_species,
INSERT,NEW,-,,-,Stenodema (Stenodema) laevigata,-,NHMSYS0020309851,-,new_species,
INSERT,NEW,-,,-,Pionosomus varius,-,NHMSYS0020309677,-,new_species,
INSERT,NEW,-,,-,Parapiesma quadratum,-,NHMSYS0020309619,-,new_species,
INSERT,NEW,-,Mussel Scale,-,Lepidosaphes ulmi,-,NHMSYS0021005229,-,new_species,
INSERT,NEW,-,,-,Megalocoleus tanaceti,-,NHMSYS0020309428,-,new_species,
INSERT,NEW,-,,-,Chartoscirta cocksii,-,NHMSYS0020309065,-,new_species,
INSERT,NEW,-,Crescent-marked Lily Aphid,-,Aulacorthum (Neomyzus) circumflexum,-,NHMSYS0020736279,-,new_species,
INSERT,NEW,-,,-,Zygina lunaris,-,NHMSYS0021371969,-,new_species,
INSERT,NEW,-,,-,Microvelia (Microvelia) buenoi,-,NHMSYS0020309464,-,new_species,
INSERT,NEW,-,,-,Issus coleoptratus,-,NHMSYS0020705653,-,new_species,
INSERT,NEW,-,,-,Sitobion (Sitobion) avenae,-,NHMSYS0020738375,-,new_species,
INSERT,NEW,-,Turkey Oak Aphid,-,Myzocallis (Myzocallis) boerneri,-,NHMSYS0020738321,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) cholodkovskyi,-,NHMSYS0020738299,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Prunaphis) cardui,-,NHMSYS0021121752,-,new_species,
INSERT,NEW,-,,-,Anthocoris confusus,-,NHMSYS0020308933,-,new_species,
INSERT,NEW,-,,-,Trioza urticae,-,NHMSYS0020472778,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) frangulae,-,NHMSYS0021121741,-,new_species,
